Code,일련번호,품번,시험일자,운용월,Dataset,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
C,SN_O_1113,P12345,2023-09-01,130,Overhaul,100.3741,101.37,102.8115,101.0272,102.4532,98.8838,100.2922,99.6387,99.0602,97.4167,103.0564,98.2618,98.3885,99.062,100.3341,99.9367,98.8017,102.1802,97.7679,100.9593,95.0336,96.6746,94.119,95.3916,97.2365,97.334,99.0274
C,SN_O_9435,P12345,2023-09-01,117,Overhaul,101.5902,100.6092,101.8595,98.8795,101.2296,97.3687,100.4146,98.2774,99.618,98.6889,101.5323,98.1042,98.1182,100.2072,101.1442,104.9674,98.0565,99.094,101.6445,96.585,100.0285,97.0804,92.8162,98.5537,98.2143,95.1453,97.4427
C,SN_O_1761,P12345,2023-09-01,116,Overhaul,98.7804,103.3324,98.388,99.4928,103.0879,102.725,99.3474,102.4376,100.4312,103.315,100.7318,98.4773,99.415,97.1322,100.449,98.3095,101.8932,99.0693,99.6292,99.7645,102.3796,98.4701,95.0561,93.2818,94.0445,97.9606,101.2515
C,SN_O_2472,P12345,2023-09-01,123,Overhaul,96.0858,100.5497,97.389,102.5606,99.1447,102.2201,97.4129,100.3988,100.0263,100.8905,95.9833,101.2096,99.5127,101.1078,99.141,97.8448,99.5596,101.1955,98.5494,96.4398,100.5152,99.6012,95.8084,96.8542,92.2312,96.7935,97.5163
C,SN_O_5770,P12345,2023-09-01,122,Overhaul,101.4986,98.2025,100.4672,98.2726,100.5836,101.3014,100.7547,101.4242,100.1782,95.8549,98.89,98.1355,100.6605,99.2886,99.1549,100.8128,100.255,99.2032,98.1008,100.117,97.9682,99.6407,98.6738,96.2027,98.2163,95.3952,99.4615
C,SN_O_4310,P12345,2023-09-01,125,Overhaul,101.3414,101.4455,98.0275,99.5451,100.1449,97.9401,99.7257,100.9776,98.6278,103.2773,102.21,97.6737,100.2293,98.6788,97.6749,99.7266,101.1367,102.0076,103.9165,97.6954,96.3719,98.9104,98.115,97.5408,92.9691,95.9669,98.7627
C,SN_O_6214,P12345,2023-09-01,116,Overhaul,99.422,100.0852,101.7665,99.9898,100.1603,101.6329,99.291,99.5075,101.9254,100.9798,100.3426,102.2637,102.0188,98.7879,100.5383,99.0371,99.7983,99.9567,101.3559,100.9833,100.1589,99.9791,93.2112,102.4381,90.42,97.298,95.7487
C,SN_O_4388,P12345,2023-09-01,130,Overhaul,99.3836,98.2478,103.0326,98.8783,103.5248,100.8192,101.0392,97.2328,97.755,102.1437,100.8729,97.9482,95.8759,101.8818,100.3505,99.7498,101.7682,98.1739,98.8891,98.0325,98.9177,102.5078,96.3045,97.7308,98.7725,97.8735,100.0915
C,SN_O_8880,P12345,2023-09-01,128,Overhaul,102.2118,102.5924,101.2964,101.3718,95.6272,97.5561,98.2868,104.9436,99.4072,101.7644,97.5896,95.0181,100.02,102.4756,100.2113,96.1843,101.4714,96.6966,99.7641,101.2042,97.8702,94.8289,94.6556,96.9501,90.3285,99.1685,99.4528
C,SN_O_6335,P12345,2023-09-01,112,Overhaul,103.6812,103.7614,100.3463,99.8815,98.3836,97.2317,100.3649,99.7191,100.2131,99.8256,102.3609,102.2903,98.6181,103.6266,102.8961,100.3346,100.6135,97.5325,99.6265,100.5813,98.983,100.246,93.0328,98.104,96.6337,100.8736,105.0292
C,SN_O_2995,P12345,2023-09-01,119,Overhaul,99.2406,101.9732,103.8817,98.4125,96.3611,99.2903,97.3244,100.6446,100.967,101.0593,103.2855,97.4822,100.2335,98.0315,98.7108,99.0471,103.2825,102.7842,98.7075,99.8049,99.806,98.6374,91.6185,93.9279,95.2997,100.8831,103.194
C,SN_O_4877,P12345,2023-09-01,123,Overhaul,100.0214,98.6222,102.6421,97.8125,98.7748,97.8935,98.0164,100.4249,100.6789,104.0458,101.2957,101.7966,97.3279,100.0527,100.9909,101.4394,102.9303,101.3259,102.4762,100.0798,98.0761,99.5361,91.7054,95.1616,100.0846,96.5354,97.1367
C,SN_O_4807,P12345,2023-09-01,116,Overhaul,97.9043,97.6368,100.2076,100.7966,100.7292,102.507,98.985,100.2137,98.2028,101.6077,99.7667,97.0529,99.0617,100.2263,102.3,100.2529,99.1584,100.8435,100.702,104.9765,101.5947,100.0157,94.8654,96.7243,102.4336,98.6055,99.5466
C,SN_O_2855,P12345,2023-09-01,124,Overhaul,96.3172,101.245,100.1407,103.2929,105.7453,101.1015,100.205,98.7614,101.8875,101.5901,97.5052,97.9773,104.5924,105.3423,100.2727,103.5837,103.0297,100.204,100.9117,100.0857,101.9027,100.5567,91.681,92.9644,96.4993,101.6,98.5641
C,SN_O_8353,P12345,2023-09-01,120,Overhaul,100.2199,102.8292,101.6492,100.2052,102.6215,99.7834,101.7066,99.9484,96.3515,101.1055,101.5111,100.8845,100.539,99.0103,101.1192,99.1827,100.1438,96.6918,95.2266,100.3308,98.6849,98.1535,92.3831,91.472,94.0576,103.0708,100.8582
C,SN_O_1990,P12345,2023-09-01,111,Overhaul,100.4581,98.9992,99.6566,98.6166,99.5825,99.0811,99.0253,99.8188,100.1219,97.8318,99.7361,103.7098,99.5938,100.6246,99.2762,98.1039,95.5848,98.3044,98.9337,98.6211,99.628,102.032,96.079,95.6274,95.3712,97.4398,101.6375
C,SN_O_5246,P12345,2023-09-01,120,Overhaul,97.4549,99.6376,99.614,99.7835,99.7445,96.78,98.0032,100.4013,99.3888,100.7044,100.2867,98.022,99.3031,99.8035,99.9569,101.9409,103.4298,100.863,100.6902,102.2329,98.3985,97.1656,90.0163,92.4031,90.973,99.8927,96.6942
C,SN_O_9635,P12345,2023-09-01,114,Overhaul,101.2617,99.8794,101.4794,98.8477,99.9898,98.5083,100.4637,101.4623,98.9451,99.0834,99.8706,97.8781,100.1365,99.9086,99.3358,100.8958,99.7821,97.5708,99.8673,99.0915,100.1888,99.5067,96.2899,93.83,98.8369,102.1302,100.2382
C,SN_O_1913,P12345,2023-09-01,130,Overhaul,99.9106,98.0476,101.9486,96.8949,98.0846,98.8536,100.4913,101.1408,98.9144,99.6709,101.1813,100.188,97.5052,99.6128,97.9868,100.9347,97.7901,104.8485,99.4872,100.7069,97.6889,95.8005,94.8089,99.4708,92.7728,102.2064,99.8836
C,SN_O_7505,P12345,2023-09-01,117,Overhaul,100.1218,102.8093,96.8477,101.0133,101.7006,100.7395,102.4751,97.9915,102.7172,97.8703,102.626,99.1795,100.8773,101.5032,101.1083,97.9332,101.7282,98.8719,101.8605,98.2169,98.6363,98.7802,88.1181,93.7642,97.9031,95.739,94.7403
C,SN_O_4355,P12345,2023-09-01,113,Overhaul,99.3261,96.7648,99.934,103.1843,98.8798,102.7143,101.1658,101.005,97.7328,102.5157,97.7718,99.7518,100.6071,99.0582,99.4212,99.7103,97.8475,100.1497,101.4284,103.2481,100.3913,101.965,93.7368,94.7963,89.2534,100.6632,104.2882
C,SN_O_3385,P12345,2023-09-01,127,Overhaul,100.5998,97.7154,97.8755,98.7715,99.3558,100.3623,100.3941,98.5104,98.73,102.0595,102.7879,97.9182,99.2419,96.0834,103.2847,100.2975,97.6978,100.8349,97.4965,96.7137,99.6153,100.7048,92.5361,99.6869,94.8865,94.2523,101.765
C,SN_O_5345,P12345,2023-09-01,129,Overhaul,100.5608,96.4145,97.119,102.4049,99.4171,96.0287,99.8194,98.3695,99.7908,101.0416,99.378,104.7827,95.0397,96.3524,98.2354,104.3079,102.5861,98.7942,99.92,99.0652,101.1872,98.1884,91.7544,93.7981,91.7669,95.8654,96.6353
C,SN_O_9581,P12345,2023-09-01,116,Overhaul,100.0156,101.6658,98.0636,97.5688,98.5488,95.8036,99.8461,99.1106,100.95,98.8199,101.5436,103.2748,97.2689,98.9849,101.1463,100.9891,96.3219,98.8894,102.9308,101.6373,101.2938,97.4012,95.0776,94.176,93.2566,95.7905,96.6909
C,SN_O_9828,P12345,2023-09-01,114,Overhaul,102.5365,100.4527,98.0154,99.8849,95.8705,99.4084,100.7399,97.4729,103.5421,102.6889,102.7417,99.186,99.6654,100.0208,98.8486,98.2403,104.7357,99.4537,98.4092,103.4616,100.9417,101.0153,95.6802,94.7132,93.7569,95.7996,98.8793
C,SN_O_8856,P12345,2023-09-01,115,Overhaul,100.3291,101.0183,100.1371,98.881,98.0346,101.9135,101.7894,104.5225,97.1745,97.3588,100.6713,98.2015,99.3634,102.7303,102.2131,100.0718,102.0661,102.2956,101.1573,103.4196,97.7078,98.3782,91.2635,101.9789,99.1167,100.0318,101.9122
C,SN_O_7934,P12345,2023-09-01,113,Overhaul,101.2005,101.0632,97.3331,99.8514,101.7537,100.4718,103.6641,101.384,102.9453,103.1758,97.5139,101.0648,103.693,101.4528,100.1206,99.5871,99.2634,104.0888,99.1151,100.7093,100.8116,97.276,89.0199,95.5041,96.8935,96.8774,94.3799
C,SN_O_2564,P12345,2023-09-01,108,Overhaul,101.6935,98.3251,97.9857,100.5126,101.8347,101.4257,101.4698,102.5148,97.6007,98.3649,95.4623,100.057,100.2291,96.452,102.1278,99.5796,101.3056,100.4402,100.9957,101.1103,99.2136,98.2955,87.0301,97.6227,101.3781,94.6796,97.4694
C,SN_O_4451,P12345,2023-09-01,113,Overhaul,100.5141,96.3907,100.5894,100.254,100.4978,100.3373,101.1727,103.6266,100.7017,99.8325,93.7089,102.3444,96.4433,99.9452,100.8174,97.3505,98.9089,102.0731,98.3123,100.5149,97.202,102.5049,101.1953,100.0818,92.6339,96.6043,103.137
C,SN_O_7917,P12345,2023-09-01,126,Overhaul,100.8315,99.4645,102.3023,98.594,99.9192,100.0572,100.5642,101.0372,99.5719,97.7792,98.6349,99.3176,99.866,96.7043,98.6862,100.1894,97.0919,103.1303,98.9492,99.8775,99.0811,100.9807,93.1116,95.939,93.3915,99.5099,96.6618
